id,Reviews
6213,第一次购买，特意用了以后评价的，气味很好闻，用着不油腻，总之跟舒服
6214,第一次购买，特意用了以后评价的，味道还挺香的，用着特别自然，总之真心好用
6215,搞活动买的，***老品牌了，特别便宜 一如既往的好
6216,搞活动买的，***老品牌了，很实惠 一如既往的好
6217,省钱哦 日常补水没问题了 隔天就用 还送了二十片 真的很划算呢
6218,很合理哦 日常遮瑕不错了 隔天就用 还送了二十片 真的很划算呢
6219,蛮好的，敏感肌肤可以用
6220,质量很好?一直在**商城
6221,很好，物流也很快，客服，很好。
6222,真的好，快递也很赞，服务态度，很好。
6223,nice，快递的速度也最喜欢，卖家，很好。
6224,过年回家正好能用，但愿能够有遮瑕效果的功效，使用有效果，我会来告诉大家。
6225,空气霜还没用，先用了送的大红瓶小样，果然是难推开的，偏油皮只好晚上用吧
6226,质地很舒适细腻，吸收也挺快，后期看看美白效果！
6227,质地光洁细腻，吸收也很水润，后期看看美白效果！
6228,质地较温和很柔滑，吸收也滋润，后期看看美白效果！
6229,质地柔软细腻，吸收也挺快，后期看看控油效果！
6230,非常不错吧挺补水的喜欢用这一款面膜
6231,点赞吧好喜欢用这一款面膜
6232,还不错啦吧变白应该也不错用这一款面膜
6233,看推荐购买，应该补水隔离
6234,超赞，很自然，看起来而且很滋润，用了之后觉得皮肤还是挺好的，挺细腻的。
6235,很好用，很自然，看起来而且很好清爽，用了之后觉得皮肤还是比较赞的，挺细腻的。
6236,很棒了，很自然，看起来而且很滋润，用了之后觉得皮肤还是超级喜欢，水润皮肤。
6237,挺喜欢，很好，看起来而且很不厚，用了之后觉得皮肤还是挺好，挺细腻的。
6238,比较好用，挺好的，看起来而且很比较好推开，用了之后觉得皮肤还是美美的，大气上档次。
6239,以前用面膜过敏不晓得这个牌子 用了比较干，今天第一天用
6240,**快递特别给力，早上下单，下午就到了，晚上就可以用了，赞?
6241,老顾客，都很方便
6242,这次领券搞活动屯点货，宝贝最好用，就是物流太慢了。
6243,这次领券搞活动屯点货，宝贝不错，就是快递三流。
6244,买了几次了，感觉这次的味道跟以前不一样
6245,蛮不错的，挺补水的
6246,好多了，不错的
6247,宝贝放心，客服态度极差。导购92客服
6248,宝贝可以，客服态度敷衍了事。导购92客服
6249,值得信赖，送了两个同一款产品。
6250,最好用第二次购买了
6251,买过好几个了，满意，敏感肌肤也没问题的
6252,挺好用的..遮瑕效果也挺上色..
6253,没让人失望..遮瑕效果也变白..
6254,太坑了，有点卡粉
6255,不好用，会起脂肪粒
6256,***的化妆品提好用，值得购买，性价比很高的活动就参加了！！！
6257,***的化妆品更好，值得购买，性价比很高的活动就参加了！！！
6258,***的化妆品好看，值得购买，价格有优势的赠品就参加了！！！
6259,隔离霜，马上效果挺好的，今天第一次用超喜欢的，特别是卸妆水很光滑不以前的那种没有你怎么不好用？
6260,隔离霜，马上效果巨好用，今天第一次用特别好用，特别是卸妆水很光滑不以前的那种没有你怎么不好用？
6261,好的，比较保湿，也能洗干净
6262,挺好，比较保湿，也能洗挺多的
6263,还不错，还算可以，也能洗没有干粉
6264,好多，以前没用过，这次试试，看着袋子很漂亮。
6265,挺多的，以前没用过，这次试试，看着包装很严实。
6266,平时买产品赠送的卸妆液不错，现在也买来用了，应该挺好的！
6267,第二次购买了，觉得很好用，还送了很多赠品，一直用！
6268,第二次购买了，觉得超满意，还送了很多赠品，好用！
6269,第二次购买了，觉得很温和，还送了很实惠价格，还不错！
6270,感觉用着非常舒适，洗得干净，只是洗完脸稍微有点干。
6271,感觉用着还不错的，很接近肤色，只是洗完脸稍微有点干。
6272,感觉用着挺好，洗得干净，只是洗完脸稍微油亮亮的。
6273,面膜保湿效果不错，价格多多优惠，值得购买，一直用这个牌子的
6274,面膜补水效果好，价格挺实惠，值得购买，一直用这个牌子的
6275,送了两个替换装，挺划算的
6276,没赠品了
6277,货已收到了，物流速度挺快的，质量很好
6278,货已收到了，送货超级快，质量巨好用
6279,一直用的***的面膜，比较喜欢
6280,试了一下，挺好的，味道也挺清淡的如果替换芯里面有气垫就好了
6281,试了一下，比较适合，香味也淡淡得如果替换芯里面有气垫就好了
6282,试了一下确实很好
6283,第一次用的时候成膜会起脂肪粒 第二次的直接水后用 效果完美 带有一定的润色效果 会回购
6284,第一次用的时候成膜有点慢 第二次的直接水后用 效果棒棒哒 带有一定的润色效果 会回购
6285,第一次用的时候成膜有点慢 第二次的直接水后用 效果很好 带有一定的不错 会回购
6286,粉质水水润润 上妆轻薄透亮 紫色提亮肤色不夸张 物美价廉 会回购喜欢 要上加上防�就更好了方便一瓶搞定
6287,粉质细 上妆轻薄透亮 紫色提亮肤色非常不错 便宜 会回购喜欢 要上加上防�就更好了方便一瓶搞定
6288,粉质细 上妆轻薄贴肤 紫色美白很好 物美价廉 会回购太好用了 要上加上防�就更好了方便一瓶搞定
6289,粉质没有干粉 面膜纸不厚很补水 紫色提亮肤色保湿 物美价廉 会回购喜欢 要上加上防�就更好了方便一瓶搞定
6290,粉质满水润的 上妆很爽很薄 紫色提亮肤色自然 特划算 会回购喜欢 要上加上防�就更好了方便一瓶搞定
6291,粉质没有什么不良反应 粉质很湿润细腻 紫色保湿效果不错 平价 会回购很方便 要上加上防�就更好了方便一瓶搞定
6292,补水效果不错，活动也给力，做活动还会买
6293,控油效果很好，礼品也很好，做活动还会买
6294,宝贝收到了，女儿可感觉不错了，马上擦上看看，爱不释手
6295,宝贝收到了，女儿可蛮好的了，马上擦上看看，超级满意
6296,买一发三，挺划算的，相信**，用完还来。
6297,还算是不差的，虽然有一点点干。但是对敏感肌来说这已经很好了！
6298,还算是好，棒的，虽然有一点点干。但是对敏感肌来说这已经给个赞了！
6299,还算是不错的，虽然泛油光。但是对敏感肌来说这已经很好了！
6300,洗面奶没有过敏现象 老妈很喜欢呀
6301,洗面奶非常的服帖 老妈比较满意呀
6302,收到后马上试用，用过之后透气
6303,宝贝已收到，棒极了吧
6304,特意等用了才来评价的，说实话一般，泡沫有些粘腻，洗了脸有点紧绷，不是很适合我
6305,特意等用了才来评价的，说实话一般，泡沫很硬，洗了脸没什么，不是很适合我
6306,特意等用了才来评价的，说实话一般，泡沫会掉粉，洗了脸容易油，不是很适合我
6307,特意等用了才来评价的，说实话没有多大效果，泡沫很少，洗了脸有点紧绷，不是很适合我
6308,**发货速度就是非常快，第一次***的，用过之后再来评价
6309,隔离霜味道很好闻。是我淡淡的的味道，就是挤出来的时候一直往外出，止不住
6310,隔离霜味道有点香。是我清香的味道，就是挤出来的时候一直往外出，止不住
6311,收到了，感觉还行吧。效果超极好，会再次光顾的。
6312,收到了，感觉很好吧。效果超级好，会再次光顾的。
6313,清洁能力：搞活动很划算
6314,补水：搞活动很实惠
6315,这种面膜曾经用过，感觉五星好评。正好趁三八女王节在次入手了。献给节日的自己！节日快乐！
6316,一直都在用***的产品，之前都是在实体店买的，现在才发现在**买更方便而且价格比较实惠哦
6317,货已收到，之前在实体店买的新款的146，这次在网上买的老款的，领了优惠券以后111
6318,东西很不错，贴装，水水的，味道也很好
6319,东西很不错，很熟服，很细腻，味道也非常的香
6320,东西应该可以，很好，粘稠些，味道也很好
6321,东西应该可以，不黏糊糊，很好涂开，香味也淡淡得
6322,东西不错值得五星
6323,东西可以啊值得很好看
6324,不错正好
6325,很舒服没有刺激感
6326,用这个牌子有点时间了，感觉实用，所以继续，发货物流超快，还可以。
6327,用这个牌子有点时间了，感觉好得不得了，所以继续，快递太差劲了，还可以。
6328,用这个牌子有点时间了，感觉用着好，所以继续，快递点赞，优秀。
6329,气垫收到了，很服帖，皮肤亮亮的，送了两个替换装，买一送二，太棒了哦
6330,气垫收到了，很服帖，太给力了，送了两个替换装，买一送二，非常舒适哦
6331,气垫收到了，水水嫩嫩的，显白，送了两个替换装，买一送二，超级好用哦
6332,三八节搞活动，很合适，用过了之后感觉赞一个！
6333,三八节搞活动，很实惠，用过了之后感觉给赞！
6334,双十一配送居然也第二天到，必须很给力
6335,好用，适合我的皮肤，美美哒！
6336,一直在用，适合我的皮肤，特别水嫩！
6337,这个面膜可以，价格也质优价廉，值得购买
6338,宝贝到了，还没试，不过包装挺不错的呢，虽然没送啥小礼品有点遗憾。
6339,买过两次了，很好用的，活动价很实惠，
6340,买过两次了，一直在用的，价格价廉物美，
6341,包装漏了 一点小样都没送
6342,以前也用过这个牌子的面膜，好用保湿！支持**物流没得说！
6343,以前也用过这个牌子的面膜，一如既往的好保湿！支持**服务就是好！
6344,以前也用过这个牌子的面膜，好的没话说接近肤色！支持**物流还不错！
6345,这款应该是物美价廉的产品，赶上活动买还有活动，涂上很细腻
6346,这款应该是物美价廉的产品，赶上活动买还有赠品，涂上很薄
6347,这款应该是优惠多多的产品，赶上活动买还有价钱，涂上容易推开
6348,这款应该是太划算的产品，赶上活动买还有活动，涂上无异常不适
6349,还行，挺实惠的
6350,好，用，较高
6351,紫色还好还增白，还送了两瓶卸妆水，挺好的，下次还买
6352,紫色还不错还增白，还送了两瓶卸妆水，最好用，下次还买
6353,紫色不错还特别好，还送了两瓶卸妆水，很高大上，下次还买
6354,今天拿了，打开看还送了一些试用装，味道很清新，只是还没来及用，等用了再追评
6355,物流很快 包装得很漂亮  过得去  用起来一点也不起皮用完在回购
6356,快递超级快 包装得很漂亮  很满意  用起来一点也有点脱皮用完在回购
6357,物流很快 包装得太简陋了点  效果明显  用起来一点也温和用完在回购
6358,发货非常给力 包装得好  比较赞的  用起来一点也湿润用完在回购
6359,差评吧，刚收到货，就降价了，日期还半年就要过期了，说退货吧还要去出快递费??
6360,不太适合吧，刚收到货，就降价了，日期还半年不太好，说退货吧还要去出快递费??
6361,不推荐吧，刚收到货，就没了，日期还半年不太好，说退货吧还要去出快递费??
6362,很好涂抹，特别水嫩
6363,比较好推开，挺好用
6364,还可以，用起来很好，就是少了点
6365,好一点，用起来不腻，就是少了点
6366,还可以，用起来挺自然，就是不怎么样
6367,给妈妈买的，应该不错的的吧
6368,面膜蛮不错的，已经是二次回购了，感觉***的护肤套装也好用，
6369,很好，虽然没有活动，但也比商场合理，希望多搞活动，以后得提前屯
6370,太棒了，虽然没有活动，但也比商场很高，希望多搞活动，以后得提前屯
6371,不错像正品值得购买！
6372,好精致正品保证值得购买！
6373,婆婆一直用这个牌子得，说非常好用，回购了好多次了
6374,假的名子都不一样，快要过期，一点遮瑕效果都没有，特别的干掉粉
6375,太假了名子都不一样，快要过期，一点遮瑕效果都没有，有点慢掉粉
6376,假货名子都不一样，过期，一点遮瑕效果都遮不住什么，特别的干不贴
6377,不是正品名子都不一样，比较近，一点美白效果都不是太明显，特别的干有点硬
6378,假的名子都不一样，近期，一点遮瑕都不是太好，比较厉害有点火辣辣的
6379,凑单买的，超级划算，家里常备品，多囤一些，快递小哥态度也很好，一如继往地支持**商品??????
6380,凑单买的，超好，家里常备品，多囤一些，快递服务也很好，一如继往地支持**商品??????
6381,一直信赖***，化妆品面膜都是***，质量很好，价格多多促销，发货很快呀。
6382,一直信赖***，化妆品面膜都是***，质量好精致，价格便宜，物流小哥服务特别好呀。
6383,一直信赖***，化妆品面膜都是***，质量提好用，价格很便宜，天猫直送很给力呀。
6384,还不错，下次还去你家买
6385,之前用过，点赞，我是油性皮肤，洗完脸感觉很干净
6386,之前用过，巨好用，我是油性皮肤，洗完脸感觉自然
6387,我很喜欢这款牙膏、用的时候也好
6388,我好精致这款牙膏、用的时候也快捷
6389,宝贝很快就收到了。自己一直用这款化妆品，帮朋友买的。很温和！
6390,宝贝这么快就收到了。自己一直用这款化妆品，帮朋友买的。一直棒棒！
6391,包装很迷你，物流快，很期待效果，用过再追评
6392,瓶子新款，物流这么快，很期待效果，用过再追评
6393,这个牌子第一次用，挺喜欢的。
6394,挺好吸收的，不油腻，不粘，美白效果还没看出来
6395,细腻的，不油腻，很服贴，美白效果还没看出来
6396,比较滋润的，容易抹开，跟服帖，美白效果还没看出来
6397,挺好吸收的，不油腻，很舒服，上妆效果还一般
6398,用了一段时间才来评价，补水效果不错，很滋润很细腻也非常舒服，一天一张脸水水嫩嫩的
6399,用了一段时间才来评价，补水效果不泛白，很滋润不油腻也挺多的，一天一张脸水水嫩嫩的
6400,用了一段时间才来评价，补水效果不错，很滋润很熟服也不黏不腻，一天一张脸没有过敏反应
6401,用了一段时间才来评价，补水效果特别好，不起干皮润也不够细腻，一天一张脸水水嫩嫩的
6402,用了一段时间才来评价，遮瑕还好，粘稠很贴皮肤也特别水润，一天一张脸很贴脸
6403,之前用的用着好，现在回购，有需要的可以放心购买
6404,第一次尝试***这款隔离，棒棒的
6405,忠实粉，不过敏的不要不要的，双12又入手了很多，很开心，家里的一大堆了
6406,已经用了很多次了，温和不刺激，可以用很长时间，好精致
6407,已经用了很多次了，温和很丰富，可以用很长时间，超级满意
6408,已经用了很多次了，挺滋润补水的不好晕开，可以用很长时间，真的好
6409,**真的是很方便呀，发货又迅速，东西也不错，超爱互联网时代，为我的生活减压啦。棒棒哒棒棒哒
6410,**真的是很方便呀，物流又很快，东西也蛮喜欢的，超爱互联网时代，为我的生活减压啦。棒棒哒棒棒哒
6411,好大一瓶，看起来清爽爽的，一直用
6412,好大一瓶，看起来清薄，太合适
6413,特别的好用，活动价超好哦，期待更多活动
6414,挺喜欢，活动价格相当的便宜哦，期待更多活动
6415,味道不是很喜欢不好闻，持久度也不好，到中午脸色就蜡黄了
6416,气味重有点刺鼻，浮粉也比较厉害，到中午脸色就蜡黄了
6417,气味刺鼻不好闻，持久度也有点黏，到中午脸色就蜡黄了
6418,我是第一次用这个牌子的，效果不错，也不错，下次还会光顾本店
6419,我是第一次用这个牌子的，效果还挺好，也润泽，下次还会光顾本店
6420,刚刚拿回来，以前没用过这个品牌，买一送一靠谱，希望效果不要失望，今晚就用，用完在追评，
6421,东东很快，绝对正品，下单多次，老客户了，好
6422,东东到家，绝对正品，下单多次，老客户了，好
6423,老顾客了，已经回购很多次了，产品很好，客服也很好
6424,老顾客了，已经回购很多次了，产品不错，卖家也很好
6425,老粉儿，继续挺满意的
6426,一直用这款，大赞，送了两片面膜，两个小样卸妆水。
6427,东西很好，我喜欢这种香香的味道，感觉很滋润比较有气色，种草种草? ? 而且变白了，适合我这种懒人
6428,东西大爱，我喜欢这种香香的味道，感觉很滋润挺服帖的，种草种草? ? 而且变白了，适合我这种懒人
6429,东西不错的，我喜欢这种香香的味道，感觉不粘稠不蜕皮，种草种草? ? 而且变白了，适合我这种懒人
6430,东西很赞，我喜欢这种淡淡的香味，感觉不脱妆不干燥，种草种草? ? 而且变白了，适合我这种懒人
6431,东西五星，我喜欢这种还好味道，感觉润泽不会太多，种草种草? ? 而且变白了，适合我这种懒人
6432,特别喜欢的一款，会继续关注
6433,给妈妈买的，虽然本地仓没有，但是也是好快了，实体店实在是太贵了。
6434,好用，光光的，用了之后感觉变白了呀！也不过敏！！！！！！
6435,好用，很水润，用了之后感觉亮白了呀！也挺舒服！！！！！！
6436,妥妥的，没有什么不良反应，用了之后感觉变白了呀！也特别滋润！！！！！！
6437,爱不释手，嫩嫩的，用了之后感觉特别好了呀！也温和的！！！！！！
6438,量不多 这么一小瓶。遮瑕是假 提亮肤色是真 使用后皮肤干的脱皮。不过物流挺快第二天到货的。
6439,量不太开心 这么一小瓶。遮瑕不是很白 提亮肤色是真 使用后皮肤稍微干燥。不过物流挺快第二天到货的。
6440,量很不好 这么一小瓶。卸妆效果不好 提亮肤色是真 使用后皮肤红肿。不过物流挺快第二天到货的。
6441,量不多 这么一小瓶。遮瑕是假 提亮肤色是真 使用后皮肤稍微干燥。不过快递服务态度好第二天到货的。
6442,量不多 这么一小瓶。遮瑕是假 遮瑕效果挺好 使用后皮肤稍微干燥。不过物流挺快的第二天到货的。
6443,应该还可以，一次性买了三包，补水效果特别棒
6444,真的不错，一次性买了三包，补水效果白白的
6445,东西特别好啊，会回购的！推荐！
6446,收到了，一直都是用这个牌子，这里买的绝对正品
6447,一贯总体满意，还可以吧，就是气垫上的镜子不清楚
6448,一贯大赞，很满意吧，就是气垫上的镜子不清楚
6449,回购多次的老用户了，爱不释手，很好用
6450,回购多次的老用户了，很喜欢用，最喜欢的
6451,很好用，清爽不好晕开，价格还便宜
6452,不错，清爽很轻薄，价格还便宜
6453,满意，挺细腻的不油腻，价位还合适
6454,太赞了，不粘光洁，性价还非常好
6455,回来了涂了一天觉得，不错，味道也清凉
6456,回来了涂了一天觉得，蛮好，味道也很不错
6457,很好，不错，买了好多，很好
6458,非常的不错，特别好用，买了好多，超补水
6459,还不错的，很高大上，买了好多，还好
6460,包装完整没有破损服务很好有问必答，多次购买还会再来
6461,瓶子很漂亮没有破损服务态度很棒有问必答，多次购买还会再来
6462,包装很好看粉粉的服务态度很棒有问必答，多次购买还会再来
6463,试用了一下，很清爽保湿不油腻。
6464,试用了一下，很贴肤很熟服。
6465,面膜纸很薄，很清爽舒服，水分吸收很快就干了，日常补水面膜使用挺好，很清爽！
6466,面膜纸比较温和，很舒服，水分吸收很快就干了，日常补水面膜使用还行，很清爽！
6467,面膜纸不会很干，水润润的，水分吸收很快就干了，日常补水面膜使用挺好，特别服帖！
6468,面膜纸比较好涂开，薄点，水分吸收很快就干了，日常补水面膜使用效果好，润泽！
6469,面膜纸滋润，水润皮肤，水分吸收轻薄就干了，日常补水面膜使用很可爱，浮粉！
6470,不过敏，朋友推荐
6471,是还可以的，趁着活动价买的，价格也很值！
6472,是不错哦的，趁着活动价买的，价格也很合理！
6473,面膜面积很小！
6474,正品很高兴
6475,真品牌一直棒棒
6476,自然，好推开，比较好，油性皮肤的福音
6477,比较干净，好推开，很轻薄透亮，油性皮肤的福音
6478,棒，水份很多，没有过敏，油性皮肤的福音
6479,物美价廉，多次购买，太快了到达。
6480,非常合适，多次购买，严实到达。
6481,已经是第二次回购了，精华很多，也挺可以而且用了二次后我鼻子??上长的痘痘有消下去，皮肤也满水润的
6482,已经是第二次回购了，精华特别多，也很控油而且用了二次后我鼻子??上长的痘痘有消下去，皮肤也满水润的
6483,已经是第二次回购了，精华很多，也还不错而且用了二次后我鼻子??上长的痘痘有贴肤，皮肤也容易打开
6484,已经是第二次回购了，蚕丝面料很多，也很正而且用了二次后我鼻子??上长的痘痘有很贴，皮肤也挺温和
6485,用来试了一下！感觉服帖！用一段时间再说
6486,面膜能接受，保湿效果很好，第二次购买了
6487,面膜效果好，补水挺好的，第二次购买了
6488,包装盒很好看，期待效果！
6489,卖家发货速度快的，质量好，价格合算
6490,卖家快递点个赞的，质量好，价格实惠
6491,第一次购买此品牌产品，这个面膜感觉蛮好用吧
6492,好用很喜欢！控油效果很好！活动特别合算
6493,非常的好用很喜欢！补水效果特别好！活动能接受
6494,给个赞很喜欢！补水特别好！活动超值的
6495,总体满意很喜欢！补水效果润色效果！活动便宜很多
6496,非常好用，很薄保湿，不卡粉
6497,五星，滋润特别干净，不卡粉
6498,跟舒服，容易吸收保湿，很光滑
6499,非常不错，一抹就开好，不黏糊糊
6500,第二次买了，清洗得很好用且脸没有紧绷感
6501,第二次买了，清洗得还可以且脸挺细腻
6502,颜色选错了，懒得换了，用着还不错！最主要的是太合适了！
6503,颜色选错了，懒得换了，用着一直用！最主要的是太好了！
6504,商品很满意！很喜欢！价格不贵！物流超级给力
6505,商品很满意！很喜欢！价格好实惠！物流给了
6506,商品很满意！太好了！价格便宜太多了！快递很给力
6507,商品很好！超级喜欢！礼物很好！物流够快
6508,宝贝好的没话说，还可以，好好好好好，宝贝不错，还可以，好好好好好宝贝不错，还可以，好好好好好
6509,宝贝棒棒的，很高兴，好好好好好，宝贝不错，还可以，好好好好好宝贝不错，还可以，好好好好好
6510,不错，味道一样
6511,一如既往的喜欢，味道好闻
6512,一直都用这个牌子。超喜欢
6513,还可以啊挺补水
6514,好好的啊干净
6515,好的很，孩子很喜欢用，挺舒服皮肤，晚上来一个，美美哒
6516,好的很，孩子很喜欢用，细滑皮肤，晚上来一个，良好
6517,好的很，孩子实用用，挺薄皮肤，晚上来一个，五星好评
6518,很实用，孩子棒棒的用，肤色好好皮肤，晚上来一个，挺适合
6519,挺好用的  可以
6520,挺适合  消下去
6521,面膜还好吧。老妈用着感觉很好
6522,面膜超满意。老妈用着感觉还可以吧
6523,一直用这个牌子，快递员态度很好，还送了好多片，真是意外惊喜！
6524,宝贝收到了，只是这包装，确实不是很好的，还没用，用后追评
6525,很丰富，不油腻，味道也喜欢
6526,滋润，容易上装，味道也非常香
6527,不会太多，用量少，味道也清香
6528,好用，一直在用，第一次在**买，包装严实，**物流这么快，刚好用完，物流快一天到货特别救急?
6529,好用，一直在用，第一次在**买，快递特别快，**送货迅速，刚好用完，物流快一天到货特别救急?
6530,宝贝收到，挺好的，还会购买
6531,买两盒送一盒不错哦哦，一直用这款面膜。
6532,精华液特别多的一款面膜，对香精敏感的美眉慎入，作为日常补水款足够了。
6533,贴上很舒服，好多水，感觉比较好，没有过敏现象，这个价值了
6534,贴上很服贴，好多水，感觉挺好用的，好舒服，这个价值了
6535,贴上很舒服，挺足的水份，感觉可以啊，大气上档次，这个价值了
6536,贴上清爽爽的，充足水份，感觉特别的好用，很滑嫩，这个价值了
6537,买过多次***的东西，用起来还挺好的
6538,给妈妈买的，妈妈说量小小不过好用
6539,给妈妈买的，妈妈说量有点少不过好用
6540,一直在用的宝贝，不比大牌差 反正太好了
6541,这个洗面奶还真不错，洗完脸不紧绷关键是品牌价格最实汇的啊
6542,这个洗面奶还真一流，洗完脸跟服帖关键是品牌价格亲民啊
6543,这个洗面奶还真完美，洗完脸容易清洁关键是品牌赠品非常不错啊
6544,是正品挺喜欢用的  很细腻  很自然
6545,是正品好用  比较轻薄  嫩嫩的
6546,是真品一直用  很细腻  挺好用的
6547,真的一直棒棒  不干燥  不紧崩
6548,回来拆开包装就迫不及待的使用了一下，效果真的很不错，挺好用的。
6549,回来拆开包装就迫不及待的使用了一下，效果真的好，不错不错。
6550,第一次买这个，还送了卸妆水和面膜，棒极了，希望有效果，下次还会来
6551,刚送来就迫不及待的试用了一下，效果好使
6552,还可以，超级多，用了之后再追评
6553,很喜欢，还可以，用了之后再追评
6554,不敢相信这么便宜的面膜一点不比八块十块的差。面膜纸丝薄服帖我挺合适的，补水用也不会心疼。回回购
6555,不敢相信这么便宜的面膜一点不比八块十块的差。面膜纸丝薄容易吸收我用着很好，补水用也不会心疼。回回购
6556,不敢相信优惠的面膜一点不比八块十块的差。面膜纸满水润的没有出现过敏我很喜欢，补水用也不会心疼。回回购
6557,不敢相信便宜好多的面膜一点不比八块十块的差。面膜纸温和性的水润我超喜欢的，补水用也不会心疼。回回购
6558,有些失望差死了
6559,最差不太好
6560,是正品，我是敏感肌不适合用乳状产品的皮肤，所以用了觉得不好，其他的都很好
6561,是正品，我是敏感肌不适合用乳状产品的皮肤，所以用了觉得会起脂肪粒，其他的都应该还可以
6562,东西良好！速度很快！买来送人的希望能有礼品袋
6563,东西强力推荐！速度特别快！买来送人的希望能有礼品袋
6564,面膜很好用，超水润补水超级好，很好
6565,面膜很好用，超水润不错很显白，很好
6566,面膜很好用，贴肤修饰肤色挺遮瑕，很好
6567,面膜不敏感，超水润很好服帖，超满意
6568,面膜不觉得油腻，丰富容易上妆很好，很漂亮
6569,卸妆很干净，也很细腻，用完了还会再买
6570,清洁很彻底，也透亮，用完了还会再买
6571,超喜欢的！还挺香的，希望下次我买了不要降价
6572,很喜欢！自然，希望下次我买了不要降价
6573,特别实惠69元两盒入手，超级服帖，补水效果很好，很喜欢
6574,活动价69元两盒入手，挺好的，补水效果很好，很适合
6575,质优价廉69元两盒入手，超级服帖，补水效果还不错，还不错
6576,这么便宜69元两盒入手，很白，清洁能力很给力，很喜欢用
6577,发货速度和发货还是一流的
6578,快递小哥服务态度和物流服务还是特别好
6579,一直用的***，感觉还好，很熟服。便宜实惠又好洗
6580,一直用的***，感觉相当不错，没有出现过敏。便宜实惠又好洗
6581,一直用的***，感觉还好，很贴肤。给力又很多
6582,一直用的***，感觉应该可以，比较清爽。挺便宜又一片一片的
6583,用着不错，不油腻，有活动。喜欢！
6584,用着太合适了，不油腻，有价格。喜欢！
6585,用着好多了，比较方便，有赠品。挺满意的！
6586,用着挺流的，可以，有活动。放心！
6587,能接受，送的礼物也好
6588,闻着味道和专柜的还挺香的
6589,好用
6590,这个不值得买，有问题不极时解决，过敏体质不要买，我就不适合，和他说一值没有反应，只看信息不解决问题
6591,清洁能力：洗不干净 清洗了之后就和没洗一样，洗面奶很稀没有什么质感。
6592,清洁能力：白的不自然 清洗了之后就和没洗一样，洗面奶少了点没有什么质感。
6593,收到了，还没用呢～第一次买，应该一直棒棒～ 快递也很快哦～有需要还会来买的～
6594,收到了，还没用呢～第一次买，应该应该不错的～ 快递也好快就到哦～有需要还会来买的～
6595,用起清凉，提亮肤色的效果非常不错，不油腻！个人感觉不错！
6596,用起容易上装，提亮肤色的效果非常不错，挺薄的！个人感觉不错！
6597,用起水润，提亮肤色的效果非常不错，好干！个人感觉不过敏！
6598,用起很均匀，颜色的效果自然，没有什么不良反应！个人感觉好惊喜！
6599,宝贝很好很喜欢质量真心不错比较信得过值得购买
6600,宝贝优秀应该可以质量真心不错满意值得购买
6601,宝贝很好好用的质量最喜欢蛮好用的值得购买
6602,宝贝5星好评好，用质量没让人失望上乘值得购买
6603,针对脸部各种各样的问题的面膜都有 看起来不错
6604,还没用，第一次买这个牌子的，希望不会让我失望，主要是特价的
6605,挺超值的，补水效果不假面，还会来买。
6606,很便宜，补水效果均匀肤色，还会来买。
6607,一直都用这款，很很用的
6608,一直用***，感觉还喜欢，这次又买了一大堆，囤货！
6609,昨晚打开用的，用着辣脸啊，今早起来一脸的红疙瘩，还起皮，怀疑不是正品啊
6610,昨晚打开用的，用着会掉粉啊，今早起来一脸的红疙瘩，还有点紧绷，怀疑不是正品啊
6611,昨晚打开用的，用着比较厉害啊，今早起来一脸的红疙瘩，还起痘，怀疑正品啊
6612,杠杠的哦，物美价廉，值得购买。
6613,就是好哦，能接受，值得购买。
6614,跟水乳一起买的，很保湿啊，超值，不错的
6615,跟水乳一起买的，很保湿啊，实在，用着好的
6616,跟水乳一起买的，很好啊，挺便宜的，满分的
6617,还没用，看着不错，送了两个替换装，适合
6618,还不错 挺水润的
6619,还不错 不油不腻
6620,凑单买的面膜，好，买给妈妈的
6621,感觉最喜欢哦！
6622,***，大品牌值得信赖，皮肤亮白！服务超级棒！
6623,***，大品牌值得信赖，容易上妆！客服服务态度不错！
6624,之前也有买过，这是并不是第一次购买，应该是之前一样吧，活动不错
6625,物流很快，包装很喜欢，第一次使用这个牌子，期待&hellip
6626,速度佩服，包装也很好，第一次使用这个牌子，期待&hellip
6627,感觉还可以，唯一的遗憾就是面膜放了精华，希望***官方能把香精去掉就完美了
6628,感觉很漂亮，唯一的遗憾就是面膜放了香精，希望***官方能把香精去掉就完美了
6629,这面膜还挺好用的，连续用了两片补水棒棒的，最主要的是精华液，轻薄透气。
6630,这面膜还很满意，连续用了两片补水棒棒的，最主要的是蚕丝面料，轻薄薄薄的。
6631,这面膜还提好的，连续用了两片卸妆很好，最主要的是蚕丝面料，正好透气。
6632,这面膜还挺好用的，连续用了两片补水非常好，最主要的是精华液，很干净不过敏。
6633,这面膜还挺不错，连续用了两片卸妆无负担，最主要的是精华素，清透很多泡泡。
6634,超级好，超值，很好用
6635,棒棒的，超级划算，很好用
6636,非常好，真心划算，挺好用
6637,很好，遮暇功能差一些，总体挺不错的
6638,好好的，遮暇功能差一些，总体不差
6639,很好，遮暇功能不显白，总体还不错
6640,包装太随便了，连个包装都嫌弃，第一感觉很不好
6641,包装差劲，连个包装盒都没有，第一感觉非常的不好
6642,包装有点简陋，连个包装盒都漏了，第一感觉也不好使
6643,宝贝收到了，产品非常的不好，简直就是个非常的不好，我都扔了。
